,winner,white_rating,black_rating,moves
57,black,2301,2449,e4 Nf6 Nc3 e5 f4 d5 fxe5 Nxe4 Nf3 Nxc3 dxc3 Be7 Bf4 c5 Qd2 h6 O-O-O Be6 Kb1 Nc6 h3 Qb6 g4 d4 cxd4 O-O-O c4 Nxd4 Qc3 Qc6 Bg2 Qe4+
58,white,2447,2005,d4 d6 e4 Nf6 Nc3 e5 dxe5 dxe5 Qxd8+ Kxd8 Nf3 Bd6 Bg5 Be6 O-O-O Nd7 Bxf6+ gxf6 Bb5 Rg8 Rhg1 a6 Bxd7 Kxd7 Nd5 Bxd5 Rxd5 Ke6 Rd3 Rg4 Nd2 b5 g3 h5 f3 Rg7 Rd1 Rd8 c4 bxc4 Nxc4 Rd7 Ne3 Rg8 Nf5 Rg6 a3 a5 Rd5 a4 Ra5 Rg8 Rxa4 Rb8 Ra6 Rb3 Kc2 Rxf3 Ra8 Rf2+ Kb3 Be7 Ng7#
59,black,2306,2438,e4 Nf6 Nc3 e5 Nf3 Nc6 Bb5 Nd4 Bc4 Nxf3+ Qxf3 Bb4 a3 Bxc3 dxc3 d6 h3 h6 Be3 Be6 Bxe6 fxe6 g4 d5 exd5 Qxd5 Qxd5 exd5 O-O-O O-O-O f4 exf4 Bxf4 Ne4 Rh2 c6 Be5 Rd7 Rf1 Re7 Bd4 c5 Be3 Rhe8 Bd2 Nxd2 Kxd2 Kc7 Rhf2 Kd6 Rg2 Re6 b3 a5 a4 R8e7 h4 Rg6 h5 Rg5 Rf4 b6 Re2 Rxe2+ Kxe2 Re5+ Kd2 Rg5 Ke3 Re5+ Kd2 Ke7 b4 c4 Rd4 Kd6 Rf4 Re4 Rxe4 dxe4 bxa5 bxa5 Ke2 Ke6 Kf2 Kf6
60,white,2432,2213,d4 g6 c4 Bg7 Nc3 d6 e4 Nc6 d5 Nd4 Be3 e5 h3 c5 dxc6 bxc6 Nf3 c5 Nd5 Ne7 Bg5 f6 Nxd4 fxg5 Nb5 O-O Nxe7+ Qxe7 Qxd6 Qxd6 Nxd6 Ba6 a4 Rad8 Nb5 Bb7 f3 a6 Nc3 Rd4 Nd5 Bxd5 cxd5 Rb8 Ra2 c4 Be2 Bf8 O-O Bc5 Kh2 Rb4 Rc1 Rd2 Bxc4 Be3 Bxa6 Bf4+ Kh1 Kf7 a5 Rbd4 Raa1 Rxb2 Rc7+ Kf6 Bf1 Rf2 Rc6+ Kg7 a6 Kh6 Rb6 Ra4 Rbb1 Rfa2 Rxa2 Rxa2 d6 Be3 Kh2 Rd2 Rb3 Bf4+ Kg1 Rxd6 a7 Rd8 Rb8 Be3+ Kh1 Rd1 a8=Q Rxf1+ Kh2 Kh5 Qa2 h6 Qe2
61,black,2255,2425,d4 d5 Bf4 Nf6 e3 c5 c3 Nc6 Nd2 e6 Ngf3 cxd4 exd4 Bd6 Bg3 Bxg3 hxg3 a6 Bd3 h6 Qe2 O-O Ne5 Nxe5 dxe5 Nd7 Nf3 Nc5 Bc2 Qb6 g4 Qxb2 Bh7+ Kxh7 Qxb2 Nd3+
62,black,2208,2421,d4 d5 f4 f5 Nf3 Nf6 e3 c6 Be2 e6 O-O Bd6 Nc3 O-O Ne5 c5 h3 Nc6 Kh2 Bd7 Rg1 a6 g4 cxd4 exd4 Qc7 g5 Ne4 Nxe4 fxe4 c3 Bxe5 fxe5 Ne7 Bg4 Nf5 Bxf5 Rxf5 Be3 Raf8 Qg4 g6 Rg2 Bb5 Re1 Bd3 h4 Bf1 Rd2 Qd7 Kg1 Rf3 h5 gxh5 Qh4 Rg3+ Qxg3 Rf3 Qh4 Qf7 Rf2 Bh3 g6 hxg6 Qg5 Rxf2 Bxf2 Qf5 Qxf5 gxf5 Be3 Kf7 b3 b5 a3 Bg4 a4 Kg6 Kg2 bxa4 bxa4 h4 Rb1 Bf3+ Kh3 Kh5 Rb6 a5 Rxe6 f4 Bxf4 Bg4+ Kh2 Bxe6 Be3 Kg4 Kg2 h3+ Kh2 Bd7 c4 dxc4 d5 c3 e6 Bc8 Kg1 Kf3 Bc1 e3 d6 Bxe6
63,white,2418,2067,d4 d5 Nf3 e6 c4 Nf6 Bg5 Be7 Bxf6 Bxf6 Nc3 O-O e3 b6 cxd5 exd5 h3 Bb7 Bd3 Nd7 Rc1 c5 O-O cxd4 exd4 Bg5 Nxg5 Qxg5 Re1 Rac8 Nb5 Rxc1 Qxc1 Qxc1 Rxc1 Rc8 Rxc8+ Bxc8 Nd6
64,black,2083,2415,d4 d5 c3 c5 dxc5 e5 Qd3 e4 Qd4 Nc6 Qa4 Bxc5 b4 Bb6 Bf4 Bxf2+ Kxf2 Qf6 Ke3 d4+ Kxe4 Bg4 Qb5 Qg6+ Kd5 Be6+ Kc5 Qf5+
65,white,2409,2182,d4 Nf6 c4 g6 Nc3 Bg7 Bg5 O-O Bxf6 Bxf6 e4 d6 h3 c5 d5 Qa5 Qc2 a6 Ne2 b5 Nc1 Bxc3+ bxc3 Nd7 a4 bxc4 Bxc4 Ne5 Nb3 Qc7 Be2 f5 f4 Nf7 Bc4 fxe4 Qxe4 Bf5 Qe2 Rab8 g4 Bc8 O-O Nd8 a5 e5 dxe6 Qe7 Rae1 Rf6 f5 h5 g5 Rxf5 Rxf5 gxf5 Qxh5 Bxe6 Qg6+ Kf8 Bxe6 Nxe6 Rxe6 Qf7 Rf6
66,black,2281,2400,d4 d5 Bf4 Nf6 e3 Bf5 c4 e6 Nc3 c5 Qb3 cxd4 exd4 Nc6 cxd5 Nxd5 Nxd5 Qxd5 Qxb7 Bb4+ Ke2
67,black,2015,2397,e4 Nf6 Nc3 e5 Nf3 Nc6 Bb5 a6 Ba4 b5 Bb3 h6 O-O Bb4 Re1 Bxc3 bxc3 O-O d4 d6 Bb2 Bg4 Qd3 Bxf3 Qxf3 Qe7 Rad1 Na5 Ba3 Nxb3 cxb3 a5 Qe2 b4 Bb2 Rfc8 d5 c5 dxc6 bxc3 Bxc3 Rxc6 Rc1 Rac8 Bb2 Rxc1 Rxc1 Rxc1+ Bxc1 Qc7 Ba3 Qc3 h3 Qd4 Bb2 Qxe4 Qxe4 Nxe4 a3 Nd2 b4 a4 b5 Nc4 Bc3 Kf8 Bb4 Ke7 Kf1 Kd7 Ke2 e4 Kd1 Kc7 Kc2 Kb6 Kc3 Kxb5 Kd4 f5 Kd5 e3 fxe3 Nxe3+ Kxd6 Nxg2 Ke5 f4 Ke4 g5 Bf8 h5 Bh6 g4 h4 Kc4 Bf8 f3
68,white,2334,1800,d4 b6 e4 Bb7 Bd3 e6 Nc3 Be7 Nf3 d6 O-O Nd7 Re1 Ngf6 h3 h6 Bf4 g5 Bh2 c5 e5 dxe5 dxe5 Nd5 Ne4 Qc7 a3 a5 Bb5 Bc6 Bxc6 Qxc6 Qd2 O-O Rad1 Rad8 h4 g4 Qxh6 gxf3 c4 Nc7 gxf3 f6 Kh1 Kf7 Qh5+
69,black,1961,2215,c4 Nf6 d4 e6 Nc3 Bb4 e3 c5 Bd3 d5 Nf3 O-O O-O Nc6 a3 Bxc3 bxc3 dxc4 Bxc4 b6 dxc5 Na5 Bd3 Bb7 cxb6 axb6 Bb2 Nb3 Rb1 Nc5 Bc2 Be4 Nd4 e5 Bxe4 Nfxe4 f3 Nd6 Nc6 Qc7 Nxe5 Rfd8 Qe2 Na4 Rfd1 f6 Ng4 b5 Ba1 Nb6 e4 Rxa3 Ne3 Ndc4 Rxd8+ Qxd8 Nf5 Nd2 Rd1 Nbc4 Nd4 Ra2 Qe1 Qa5 Kh1 Qa4 Ne2 Ne3 Rc1 Nb3 Rb1 Nxa1 Nf4 Nac2 Qd2 Qa8 Qd7 h6 Ne6 Ra7 Qxb5 Na3 Qb3 Kh7 Rg1 Nac4 Qb1 Ra2 Nc7 Qa7 Nb5 Qa5 e5+ f5 g4 Nd2 Qd3 Nxf3 gxf5 Rxh2#
70,white,2215,1961,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 c3 O-O d4 Bg4 d5 Na5 Bc2 c6 h3 Bc8 dxc6 Qc7 Nbd2 Qxc6 Nf1 Nc4 Ng3 Re8 a4 Bb7 Nf5 Bf8 Bg5 Nxb2 Qc1 Nxa4 Bxf6 gxf6 Nh6+ Kh8 Nxf7+ Kg8 Bb3 Nc5 Ba2 Ne6 Nh6+ Kh8 Nh4 Rac8 N4f5 Qd7 Qd2 Ng5 h4 Ne6 g3 Rc7 Rad1 a5 Qe2 b4 Qg4 Bxh6 Rxd6 Qc8 Nxh6 Nc5 Qf3 f5 Bd5 Bxd5 Rxd5 f4 cxb4 axb4 Qh5 Qe6 Rc1 fxg3 fxg3 b3 Rdxc5 Rb7 Rb1 Ra8 Qg5 Rg7 Qe3 Rb8 Nf5 Rgb7 Qc3 Rb5 Rc6 Qd7 Rc7 Qd8 Kg2 Qg8 Nd6 Qg6 Rc8+ Rxc8 Qxc8+ Kg7 Nf5+ Kf7 Rc1
71,white,2215,2191,d4 d5 c4 c6 e3 Nf6 Nf3 Bg4 Nc3 e6 Bd3 Nbd7 O-O Bd6 h3 Bxf3 Qxf3 O-O e4 dxc4 Bxc4 e5 d5 Nb6 Bd3 cxd5 exd5 Bb4 Rd1 Bxc3 bxc3 Nbxd5 Bxh7+ Kxh7 c4 e4 Qg3 Qa5 cxd5 Nxd5 Bb2 f6 Qh4+ Kg8 Qxe4 Rad8 a4 Rfe8 Qf5 Qc5 Rac1 Qd6 Rd4 Re5 Qd3 Qe6 Rg4 Qf5 Qb3 Re7 Rd1 Re2 f3 Rd7 Bxf6 Qxf6 Rxd5 Qf7 Rb5 Qxb3 Rxb3 Kf7 Rb5 Kf6 Rbg5 Ree7 Ra5 a6 Rag5 Rc7 Rg6+ Kf5 Kh1 Rf7 Kh2 Rfd7 Kg3 Ke5 h4 Rf7 h5 Rfd7 Kh4 Re7 Re4+ Kd5 Rxe7 Rxe7 a5 Rf7 Rb6 Kd4 Kg5 Rc7 f4 Kd5 f5 Rc2 g4 Rc7 Kg6 Ke4 f6 gxf6 h6 Rc1 h7 Rh1 Rxf6 Rh4 g5 Kd3 Kg7 Ke4 h8=Q
72,white,2215,2147,e4 c5 Nf3 Nc6 Nc3 g6 Bb5 Bg7 O-O e6 Bxc6 bxc6 e5 d5 Re1 Ne7 b3 O-O Na4 c4 d4 f6 exf6 Bxf6 Nc5 Nf5 c3 Nh4 Ne5 Bg5 Bxg5 Qxg5 g3 Rf5 bxc4 Ba6 Nxa6 Rxf2 Kxf2 Rf8+ Kg1 h5 Nc5 Qf5 gxh4 Qf2+ Kh1 Qxh4 Nxg6 Qxh2+ Kxh2
73,black,1803,2215,d4 Nf6 c4 e6 Nf3 b6 e3 Be7 Bd3 d5 cxd5 exd5 O-O O-O Nc3 Bb7 a3 c5 Re1 Nbd7 Rb1 Re8 Bd2 Ne4 Bxe4 dxe4 Ne5 Nxe5 dxe5 Bg5 Bc1 Rxe5 b3 Qf6 Bb2 Qf5 Qd2 Rd8 Qe2 Rd3 Rbd1 Re8 Rd2 Red8 Red1 Bf6 Rxd3 exd3 Qe1 Qe6 b4 Qb3 Qd2 cxb4 axb4 Qxb4 Ra1 a5 Ra4 Bxc3 Qxc3 Qxc3 Bxc3 d2 Bxd2
74,white,2210,1805,e4 e5 Nf3 d6 d4 exd4 Nxd4 Be7 Nc3 a6 Be2 Nf6 O-O O-O f4 c5 Nb3 b5 Bf3 Bb7 e5 Bxf3 Qxf3 Nbd7 exf6 Bxf6 Rd1 Qb6 Nd5
75,black,1807,2205,d4 Nf6 c4 e6 e3 d5 Nd2 c5 b3 cxd4 exd4 Bb4 a3 Bc3 Rb1 Nc6 Nf3 Nxd4 Nxd4 Bxd4 Bb2 Bxb2 Rxb2 Qd6 b4 Qe5+
76,white,2200,1810,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O d6 d4 exd4 Nxd4 Bd7 Nxc6 Bxc6 Bxc6+ bxc6 Qf3 c5 Nc3 Be7 e5 dxe5 Rd1 Qc8 Qc6+ Kf8 Be3 Qe8 Qxc7 e4 Bxc5 Bxc5 Qxc5+ Qe7 Rd6 g6 Qd4 Kg7 Nxe4 Qxe4 Qxf6+ Kh6 Rd4
77,black,1805,2195,e4 e6 h3 d5 e5 d4 Nf3 Ne7 a3 Ng6 Bd3 Nf4 g3 Nxd3+ cxd3 c5 b4 Bd7 bxc5 Bc6 Rg1 Qd5 Nh4 Nd7 f4 Nxc5 Qc2 Bb5 a4 Nxd3+ Kd1 Bc4 Ba3
78,black,2189,2167,d4 Nf6 c4 e6 Nc3 Bb4 Bf4 d5 e3 c5 h3 Nc6 Nf3 Qa5 Qb3 dxc4 Qxc4 Nd5 Rc1 cxd4 Nxd4 Nxd4 Qxd4 O-O Bc4 Rd8 Bxd5 Rxd5 Qc4 Rc5 Qb3 e5 Bg3 Be6 Qc2 Qxa2 O-O Bxc3 bxc3 Qxc2 Rxc2 a5 f4 a4 fxe5 b5 Rcc1 a3 e4 a2 Bf2 Rc4 Bd4 b4
79,black,2051,2147,e4 e5 Nf3 Nf6 Nxe5 d6 Nf3 Nxe4 Nc3 Nxc3 dxc3 Be7 Be3 O-O Bd3 Re8 h4 h6 Qd2 Bg4 O-O-O Bf6 Rdg1 Nd7 Ng5 Ne5 f3 Bh5 g4 hxg5 hxg5 Nxf3 Rxh5 Nxd2 Rgh1 g6 R5h3 Rxe3 Rxe3 Bxg5 Reh3 Qf6
80,white,2121,2118,e4 e5 Nf3 Nf6 Nxe5 d6 Nd3 Nxe4 Qe2 Qe7 Nc3 Nf6 Nf4 g5 Nfd5 Nxd5 Nxd5 Qxe2+ Bxe2 c6 Nc7+ Kd8 Nxa8 Bf5 d3 Be7 g4 Be6 Be3 c5 d4 Nd7 O-O-O Bd5 dxc5 Bxh1 cxd6 Bf6 Rxh1 Be5 Bxg5+ f6 Be3 Bxd6 Bxa7 Ke7 Nb6 Bf4+ Kb1 Be5 Nd5+ Kd6 Rd1 Kc6 f4 Bd6 Nc3 b6 Bf3+ Kc5 Ne4+
81,white,2621,1545,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nc6 c4 e6 Nc3 Nf6 Be2 Be7 Be3 a6 O-O O-O Rc1 b5
82,white,2203,1862,e4 e5 Nf3 Nc6 Bb5 Nge7 O-O a6 Ba4 b5 Bb3 h6 c3 g6 d4 Bg7 d5 Na5 Bc2 d6 Nbd2 O-O b4 Nb7 Re1 Bg4 h3 Bd7 Nf1 f5 Ng3 f4 Ne2 c6 dxc6 Bxc6 Bb2 d5 Qb1 dxe4 Bxe4 Bxe4 Qxe4 Nd6 Qc2 e4 Nfd4 Qb6 a4 f3 Ng3 fxg2 Nxe4 Nxe4 Rxe4 Nf5 Ne6 Rfe8 Qb3 Kh7 Nxg7 Rxe4 Nxf5 Rc4 Ne3 Rf4 axb5 Raf8 Rxa6 Qxb5 Ra7+ Kh8 c4+ Kg8 cxb5+
83,black,1862,2203,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Bd3 Bg7 O-O O-O Bg5 Nc6 Nxc6 bxc6 b4 a5 Rb1 axb4 Rxb4 Qa5 Qb1 Be6 Qb2 c5 Ra4 Qxa4 Nxa4 Nxe4 Qxg7+ Kxg7 Bxe4 Rxa4
84,white,2199,1955,e4 e5 Nf3 Nf6 Nxe5 d6 Nxf7 Kxf7 d4 Nxe4 Qh5+ Ke7 Qe2 d5 Bg5+
85,white,2229,2002,e4 c5 Nf3 e6 c3 Nc6 d4 d5 e5 Bd7 Be2 Qb6 a3 a5 O-O Rc8 Ra2 Nge7 dxc5 Qc7 b4 Nxe5 Nxe5 Qxe5 Bf3 Nf5 Re2 Qc7 Bb2 Be7 Bg4 Bb5 Bxf5 Bxe2 Qxe2 exf5 Nd2 O-O Qf3 g6 Nb3 Rcd8 Nxa5 Bxc5 Nb3 Be7 Rd1 Bf6 g3 Rfe8 Rxd5 Rxd5 Qxd5 Bxc3 Bxc3 Qxc3 Nc5 b6 Nd7 Re6 Qa8+ Kg7 Qf8#
86,black,2013,2274,c4 Nf6 Nc3 c5 Nf3 e6 e4 d6 Be2 Nbd7 d4 cxd4 Qxd4 a6 Be3 b6 h3 Bb7 Rd1 Qc7 O-O Be7 b3 O-O Bc1 Rac8 Bb2 Qb8 Rfe1 Rfd8 Bd3 Bf8 Bb1 Ba8 Ng5 b5 cxb5 axb5 Kh1 b4 Ne2 h6 Nf3 d5 exd5 Bxd5 Ne5 Bc5 Qf4 Bd6 Ng3 Nxe5 Bxe5 Bxe5 Rxe5 Bxg2+ Kxg2 Rxd1 Be4 Nxe4 Qxe4 Qa8 Qxa8 Rxa8 Rb5 Rxa2 Rxb4 Rb2 Ne4 g5 Nf6+ Kg7 Ne8+ Kg6 Nc7 Rdd2 Kg3 Rxf2 h4 Rg2+ Kf3 Rh2 hxg5 hxg5 Kg3 Rhc2 Nb5 Rd2 Kf3 Rd3+ Ke4 Rdxb3 Rxb3 Rxb3 Nd4 Rb4 Ke5 Rxd4 Kxd4 Kf5 Ke3 g4
87,black,1890,2139,e4 e5 f4 Bc5 Nf3 exf4 Bc4 Bb6 d4 Nf6 Nc3 d6 Bxf4 O-O O-O Bg4 Kh1 c6 e5 dxe5 dxe5 Qxd1 Raxd1 Nfd7 h3 Bf5 Rd2 Nc5 b4 Ne4 Nxe4 Bxe4 a4 Bc7 b5 cxb5 axb5 a6 bxa6 Nxa6 Bh2 Rad8 Rxd8 Rxd8 e6 fxe6 Bxe6+ Kh8 Ng5 Bg6 Bc4 Bxh2 Kxh2 h6 Ne6 Re8 Bxa6 bxa6 Nc7 Rc8 Nxa6 Rxc2 Nb4 Rb2 Rf4 h5 Nd5 Kh7 Ne7 Bd3 Nf5 g5 Rf3 Be4 Nd4 g4 hxg4 Bxf3 Nxf3 hxg4 Ne5 Rb5 Nxg4 Kg6 Kg3 Kg5 Ne3 Rb7 Kf3 Rf7+ Ke2 Kf4 Nd5+ Ke4 Nc3+ Kf5 Kf3 Kg5+ Kg3 Rf4 Ne2 Rg4+ Kf3 Rh4 g3 Rh1 Kg2 Re1 Kf2 Rd1 Kf3 Kf5 g4+ Kg5 Ng3 Rd3+ Kf2 Kxg4 Ne4 Kf4 Nc5 Rd2+ Ke1 Ke3 Ne6 Rd6 Ng5 Rg6 Nh3 Rg3 Nf2 Rg1#
88,white,2131,2018,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bg5 Be7 f4 Qa5 Nxc6 bxc6 Bd3 d5 e5 Nd7 Bxe7 Kxe7 a3 c5 O-O c4 Be2 Qb6+ Kh1 Qxb2 Qd2 Qb6 Rfb1 Qc6 Bf3 Nb6 Nb5 Bd7 Nd6 Rab8 Qf2 a5 Rb5 a4 Rab1 c3 Rxb6 Rxb6 Rxb6 Qc7 Rb7 Qc6 Qa7 f6 Be2
89,white,2116,2252,d4 Nf6 c4 e6 Nc3 Bb4 Qc2 d5 Bd2 Bxc3 bxc3 O-O e3 Nc6 Nf3 Qd6 cxd5 exd5 c4 Bg4 c5 Qe7 Be2 Bxf3 Bxf3 Nxd4 Qc3 Nxf3+ gxf3 Rfe8 Qd4 Qd7 Rg1 Qf5 f4 c6 Bc3 Re6 O-O-O Qh3 Rg3 Qxh2 Rdg1 Ne8 Rxg7+ Kf8 Rg8+ Ke7 R8g2 Qh4 Kc2 Re4 Qd3 Nc7 Rb1 Qh3 Rg3 Qc8 f3 Rc4 Kd2 Nb5 Bb2 Rxc5 Qxh7 Nd6 Ke2 Qf5 Qxf5 Nxf5 Rg5 Ke6 Bd4 Rc4 Rxb7 Nxd4+ exd4 Rxd4 Re5+ Kf6 Ke3 Ra4 Ree7 Kg6 Rxf7 Re8+ Kf2 Rxa2+ Kg3 d4 f5+ Kg5 f4+ Kh5 Rh7#
90,black,2313,2168,e4 b6 Nc3 e6 f4 Bb7 d3 Nf6 Nf3 Be7
91,black,1855,2313,e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 d6 d3 Nf6 a3 O-O h3 Be6 Ba2 Bxa2 Nxa2 d5 Nc3 dxe4 dxe4 Qxd1+ Kxd1 Bxf2 Ke2 Bd4 Nd5 Nxe4 Nxc7 Ng3+ Kd3 e4+
92,white,2291,2144,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 d4 Be7 d5 Nd4 Nxd4 exd4 Qxd4 Nf6 Re1 O-O Bd2 d6 Nc3 h6 Re2 Nh7 Rae1 Bf6 Qa4 Bxc3 Bxc3 Bf5 Re7 a6 Be8 b5 Qf4 Be6 R1xe6 fxe6 Rxg7+ Kh8 Qxh6
93,white,2272,2061,e4 e6 d4 d5 e5 c5 Nf3 Nc6 c3 Qb6 Na3 cxd4 cxd4 Bxa3 bxa3 Nge7 Bd3 Bd7 Rb1 Qa5+ Qd2 Qxd2+ Bxd2 b6 Ke2 g6 g4 h5 h3 Rc8 Ba6 Rc7 Rhc1 hxg4 hxg4 Kf8 Bb4 Kg7 Bxe7
94,black,2344,2215,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O Nf6 d3 O-O Nc3 d6 Bg5 h6 Bh4 g5 Nxg5 hxg5 Bxg5 Be6 Kh1 Kg7 f4 Be3 Ne2 Bxc4 dxc4 Rh8 Ng3 Rxh2+ Kxh2 Qh8+ Nh5+ Nxh5 Qg4 Nf6+ Qh4 Nxe4 g3 f6 Qxh8+ Rxh8+ Bh4 exf4 Kg2 Nd2 Rh1 f3+ Kh3 Ne5
95,black,2063,2183,e4 e5 Nf3 Nc6 Bb5 Nf6 d3 Bc5 Bxc6 dxc6 O-O O-O Nxe5 Re8 Nf3 Bd6 Re1 Nd7 d4 Nb6 e5 Be7 Qd3 Bg4 c3 Qd7 Bf4 Bf5 Qe2 Qe6 Nbd2 h6 Ne4 a6 b4 Nd5 Bd2 Qg6 c4 Nb6 a4 Nxc4 Qxc4 Bxe4 Qe2 Bd5 h3 Rad8 Bc3 Qf5 Nh2 Bg5 Rad1 f6 Qg4 Qc2 Qg3 fxe5 dxe5 Be6 Bd4 Bd2 Be3 Bxe1 Bxh6 Bxf2+
96,white,2109,2247,e4 c6 d4 d5 exd5 cxd5 Nf3 Nf6 Be2 Nc6 O-O Bg4 Bf4 e6 Nbd2 Bd6 Bxd6 Qxd6 c3 Bxf3 Nxf3 O-O Qc2 Rfc8 a3 Rab8 Bd3 b5 Qe2 a6 Ne5 Na5 f4 Nc4 a4 bxa4 Bxc4 dxc4 Rxa4 Qb6 Rb4 Qa5 Nc6 Qc7 Nxb8 Rxb8 Qxc4 Qd8 Rxb8 Qxb8 Qxa6 g6 b4 Nd5 Qc6 Qa7 b5 Qa2 b6 Qe2 b7 Qe3+ Kh1 Qe2 b8=Q+ Kg7
97,white,2108,1500,d4 f5 Nc3 d6 e4 Nf6 Bd3 e6 Bg5 Be7 Bxf6 Bxf6 exf5 exf5 Qf3 Qe7+ Nge2 Bxd4 O-O-O Qg5+ Kb1 Nc6 Rhe1 O-O Qd5+ Kh8 Nxd4 Nxd4 Qxd4 Bd7 h4 Qh5 f3 f4 Re7 Rf7 Rde1 Qxh4 Qe4 Rxe7 Qxe7 g5 Nd5 Re8 Qf6+ Kg8 Rxe8+ Bxe8 Ne7#
98,white,2150,1829,e4 e6 d3 d5 Nd2 c5 Ngf3 Nc6 g3 Qb6 Bg2 Bd7 O-O Rc8 exd5 exd5 Re1+ Be7 b3 Nf6 Bb2 O-O h3 h6 Ne5 Rfe8 Nxd7 Nxd7 Bxd5 Nb4 Bg2 Nf6 Nc4 Qc7 a3 Nc6 Qf3 b5 Qxc6 Qxc6 Bxc6 Rxc6 Ne5 Re6 f4 Bd6 Kf2 Bxe5 Bxe5 Nd5 c4 bxc4 dxc4 Nb6 Bc3 Rxe1 Bxe1 Rxe1 Rxe1 Kh7 Re7 Nc8 Rc7 Nd6 Rxa7 Ne4+ Kf3 Nd2+ Ke3 Nxb3 Rxf7 Na5 Rc7 Nxc4+ Kf3 Nxa3 Rxc5 Nb1 g4 Nd2+ Ke3 Nf1+ Ke2 Ng3+ Kf3 Nf1 Rc2 Kg6 Rf2 Nh2+ Rxh2 Kf6 Ra2 Kg6 h4 Kh7 Ke4 Kg6 Ra7 Kh7 Kf5 Kg8 Kg6 Kf8 g5 hxg5 hxg5 Ke8 f5 Kf8 f6 gxf6 gxf6 Ke8 f7+ Kf8 Ra8+ Ke7 f8=Q+ Ke6 Re8+ Kd5 Qf5+ Kd4 Rd8+ Ke3 Qe6+ Kf4 Rd4+ Kf3 Qf5+ Ke3 Qd3+ Kf2 Rf4+ Kg2 Qf3+ Kg1 Rg4+ Kh2 Qg2#
99,white,2186,1017,e4 e5 Nf3 d6 d4 Nc6 dxe5 dxe5 Qxd8+ Kxd8 Bc4 Ke8 Ng5 Nh6 c3 f6 Nf3 Bc5 O-O f5 Re1 f4 a4 Bg4 Ng5 a6 Ne6 Bd6 Nxg7+ Kf8 Ne6+ Bxe6 Bxe6 Ke7 Bd5 Nd8 Nd2 c6 Ba2 Ng4 h3 Nf6 Nc4 Bc7 b4 b5 Nd2 a5 bxa5 bxa4 Ba3+ Ke8 Nc4 Bxa5 Nxa5 Rxa5 Bb4 Ra8 f3 Nb7 Bc4 c5 Ba3 Na5 Bd5 Nb3 Bxa8 Nxa1 Rxa1 Nd7 Bc6 Ke7 Bxd7 Kxd7 Bxc5 Ra8 Kf1 Kc6 Bb4 h5 Ke2 Kb5 Kd3 Rd8+ Kc2 h4 Rd1 Rxd1 Kxd1 Kc4 Kc2 Kb5 Kd3 Kb6 Kc4 Ka6 Bd6 Ka5 Bxe5 Ka6 Bxf4 Ka5 Bg5 a3 Kb3 Kb5 Bxh4 Kc5 Kxa3 Kc4 e5 Kd5 Kb4 Kxe5 c4 Kd4 c5 Kd5 Kb5 Ke6 Kb6 Kd7 Kb7 Ke8
100,black,1401,2252,Nf3 d5 g3 Nf6 Bg2 c6 O-O Bg4 d3 e6 Nbd2 Nbd7 h3 Bh5 e4 Be7 Qe1 O-O e5 Ne8 h4 Qc7 d4 c5 c3 cxd4 cxd4 Qb6 Nb3 Rc8 Be3 f6 Qd2 Bxf3 Bxf3 fxe5 Rac1 Rxc1 Rxc1 Rxf3 Rc8 Rf8 dxe5 Nxe5 Qc1 Qb4 Nc5 d4 Nxe6 dxe3 Nxf8 exf2+ Kg2 Qe4+ Kh3 Qf5+ Kg2 f1=Q+ Qxf1 Qxc8 Qe1 Qc6+ Kh3 Bxf8 Qxe5 Nf6 h5 Qh1#
101,white,2139,1407,e4 e5 Nc3 Nf6 Bc4 b6 Nf3 h6 Nxe5 d5 Nxd5 Nxe4 Nxf7 Kxf7 Qh5+ g6 Nxc7+ Kg7 Qe5+ Qf6 Qxe4 Bf5 Ne8+
102,black,1693,2287,e4 Nf6 Nf3 Nxe4 Be2 d5 O-O c5 d4 cxd4 Qxd4 Nc6 Bb5 a6 Bxc6+ bxc6 Ne5 Bb7 f3 Nf6 c4 e6 cxd5 exd5 Re1 Be7 Bg5 O-O Nc3 h6 Be3 c5 Qa4 d4 Rad1 Qc8 Bxh6 gxh6 Nb1 Re8 Qc2 Bd6 Ng6 Qc7 h4 fxg6 Qxg6+ Qg7 Rxe8+ Rxe8 Qxg7+ Kxg7 Nd2 Re2 Nc4 Bg3 a4 Bd5 Nd2 c4 Kf1 Re7 Ne4 Nxe4 fxe4 Bxe4 h5 Bd3+ Kg1 c3 bxc3 dxc3 a5 c2 Ra1 Be2 Rc1 Bd1 Rxd1 cxd1=R#
